Logical Address,Page Number,Offset,TLB Hit/Miss,Page Fault,Frame Number,Physical Address,Value,Replaced Page,Replaced Frame
10239,39,255,hit,no,39,10239,-1,-1,-1
10240,40,0,miss,yes,40,10240,0,-1,-1
10241,40,1,hit,no,40,10241,0,-1,-1
10242,40,2,hit,no,40,10242,10,-1,-1
10243,40,3,hit,no,40,10243,0,-1,-1
10244,40,4,hit,no,40,10244,0,-1,-1
10245,40,5,hit,no,40,10245,0,-1,-1
10246,40,6,hit,no,40,10246,10,-1,-1
10247,40,7,hit,no,40,10247,1,-1,-1
10248,40,8,hit,no,40,10248,0,-1,-1
10249,40,9,hit,no,40,10249,0,-1,-1
10250,40,10,hit,no,40,10250,10,-1,-1
10251,40,11,hit,no,40,10251,2,-1,-1
10252,40,12,hit,no,40,10252,0,-1,-1
10253,40,13,hit,no,40,10253,0,-1,-1
10254,40,14,hit,no,40,10254,10,-1,-1
10255,40,15,hit,no,40,10255,3,-1,-1
10256,40,16,hit,no,40,10256,0,-1,-1
10257,40,17,hit,no,40,10257,0,-1,-1
10258,40,18,hit,no,40,10258,10,-1,-1
10259,40,19,hit,no,40,10259,4,-1,-1
10260,40,20,hit,no,40,10260,0,-1,-1
10261,40,21,hit,no,40,10261,0,-1,-1
10262,40,22,hit,no,40,10262,10,-1,-1
10263,40,23,hit,no,40,10263,5,-1,-1
10264,40,24,hit,no,40,10264,0,-1,-1
10265,40,25,hit,no,40,10265,0,-1,-1
10266,40,26,hit,no,40,10266,10,-1,-1
10267,40,27,hit,no,40,10267,6,-1,-1
10268,40,28,hit,no,40,10268,0,-1,-1
10269,40,29,hit,no,40,10269,0,-1,-1
10270,40,30,hit,no,40,10270,10,-1,-1
10271,40,31,hit,no,40,10271,7,-1,-1
10272,40,32,hit,no,40,10272,0,-1,-1
10273,40,33,hit,no,40,10273,0,-1,-1
10274,40,34,hit,no,40,10274,10,-1,-1
10275,40,35,hit,no,40,10275,8,-1,-1
10276,40,36,hit,no,40,10276,0,-1,-1
10277,40,37,hit,no,40,10277,0,-1,-1
10278,40,38,hit,no,40,10278,10,-1,-1
10279,40,39,hit,no,40,10279,9,-1,-1
10280,40,40,hit,no,40,10280,0,-1,-1
10281,40,41,hit,no,40,10281,0,-1,-1
10282,40,42,hit,no,40,10282,10,-1,-1
10283,40,43,hit,no,40,10283,10,-1,-1
10284,40,44,hit,no,40,10284,0,-1,-1
10285,40,45,hit,no,40,10285,0,-1,-1
10286,40,46,hit,no,40,10286,10,-1,-1
10287,40,47,hit,no,40,10287,11,-1,-1
10288,40,48,hit,no,40,10288,0,-1,-1
10289,40,49,hit,no,40,10289,0,-1,-1
10290,40,50,hit,no,40,10290,10,-1,-1
10291,40,51,hit,no,40,10291,12,-1,-1
10292,40,52,hit,no,40,10292,0,-1,-1
10293,40,53,hit,no,40,10293,0,-1,-1
10294,40,54,hit,no,40,10294,10,-1,-1
10295,40,55,hit,no,40,10295,13,-1,-1
10296,40,56,hit,no,40,10296,0,-1,-1
10297,40,57,hit,no,40,10297,0,-1,-1
10298,40,58,hit,no,40,10298,10,-1,-1
10299,40,59,hit,no,40,10299,14,-1,-1
10300,40,60,hit,no,40,10300,0,-1,-1
10301,40,61,hit,no,40,10301,0,-1,-1
10302,40,62,hit,no,40,10302,10,-1,-1
10303,40,63,hit,no,40,10303,15,-1,-1
10304,40,64,hit,no,40,10304,0,-1,-1
10305,40,65,hit,no,40,10305,0,-1,-1
10306,40,66,hit,no,40,10306,10,-1,-1
10307,40,67,hit,no,40,10307,16,-1,-1
10308,40,68,hit,no,40,10308,0,-1,-1
10309,40,69,hit,no,40,10309,0,-1,-1
10310,40,70,hit,no,40,10310,10,-1,-1
10311,40,71,hit,no,40,10311,17,-1,-1
10312,40,72,hit,no,40,10312,0,-1,-1
10313,40,73,hit,no,40,10313,0,-1,-1
10314,40,74,hit,no,40,10314,10,-1,-1
10315,40,75,hit,no,40,10315,18,-1,-1
10316,40,76,hit,no,40,10316,0,-1,-1
10317,40,77,hit,no,40,10317,0,-1,-1
10318,40,78,hit,no,40,10318,10,-1,-1
10319,40,79,hit,no,40,10319,19,-1,-1
10320,40,80,hit,no,40,10320,0,-1,-1
10321,40,81,hit,no,40,10321,0,-1,-1
10322,40,82,hit,no,40,10322,10,-1,-1
10323,40,83,hit,no,40,10323,20,-1,-1
10324,40,84,hit,no,40,10324,0,-1,-1
10325,40,85,hit,no,40,10325,0,-1,-1
10326,40,86,hit,no,40,10326,10,-1,-1
10327,40,87,hit,no,40,10327,21,-1,-1
10328,40,88,hit,no,40,10328,0,-1,-1
10329,40,89,hit,no,40,10329,0,-1,-1
10330,40,90,hit,no,40,10330,10,-1,-1
10331,40,91,hit,no,40,10331,22,-1,-1
10332,40,92,hit,no,40,10332,0,-1,-1
10333,40,93,hit,no,40,10333,0,-1,-1
10334,40,94,hit,no,40,10334,10,-1,-1
10335,40,95,hit,no,40,10335,23,-1,-1
10336,40,96,hit,no,40,10336,0,-1,-1
10337,40,97,hit,no,40,10337,0,-1,-1
10338,40,98,hit,no,40,10338,10,-1,-1
10339,40,99,hit,no,40,10339,24,-1,-1
10340,40,100,hit,no,40,10340,0,-1,-1
10341,40,101,hit,no,40,10341,0,-1,-1
10342,40,102,hit,no,40,10342,10,-1,-1
10343,40,103,hit,no,40,10343,25,-1,-1
10344,40,104,hit,no,40,10344,0,-1,-1
10345,40,105,hit,no,40,10345,0,-1,-1
10346,40,106,hit,no,40,10346,10,-1,-1
10347,40,107,hit,no,40,10347,26,-1,-1
10348,40,108,hit,no,40,10348,0,-1,-1
10349,40,109,hit,no,40,10349,0,-1,-1
10350,40,110,hit,no,40,10350,10,-1,-1
10351,40,111,hit,no,40,10351,27,-1,-1
10352,40,112,hit,no,40,10352,0,-1,-1
10353,40,113,hit,no,40,10353,0,-1,-1
10354,40,114,hit,no,40,10354,10,-1,-1
10355,40,115,hit,no,40,10355,28,-1,-1
10356,40,116,hit,no,40,10356,0,-1,-1
10357,40,117,hit,no,40,10357,0,-1,-1
10358,40,118,hit,no,40,10358,10,-1,-1
10359,40,119,hit,no,40,10359,29,-1,-1
10360,40,120,hit,no,40,10360,0,-1,-1
10361,40,121,hit,no,40,10361,0,-1,-1
10362,40,122,hit,no,40,10362,10,-1,-1
10363,40,123,hit,no,40,10363,30,-1,-1
10364,40,124,hit,no,40,10364,0,-1,-1
10365,40,125,hit,no,40,10365,0,-1,-1
10366,40,126,hit,no,40,10366,10,-1,-1
10367,40,127,hit,no,40,10367,31,-1,-1
10368,40,128,hit,no,40,10368,0,-1,-1
10369,40,129,hit,no,40,10369,0,-1,-1
10370,40,130,hit,no,40,10370,10,-1,-1
10371,40,131,hit,no,40,10371,32,-1,-1
10372,40,132,hit,no,40,10372,0,-1,-1
10373,40,133,hit,no,40,10373,0,-1,-1
10374,40,134,hit,no,40,10374,10,-1,-1
10375,40,135,hit,no,40,10375,33,-1,-1
10376,40,136,hit,no,40,10376,0,-1,-1
10377,40,137,hit,no,40,10377,0,-1,-1
10378,40,138,hit,no,40,10378,10,-1,-1
10379,40,139,hit,no,40,10379,34,-1,-1
10380,40,140,hit,no,40,10380,0,-1,-1
10381,40,141,hit,no,40,10381,0,-1,-1
10382,40,142,hit,no,40,10382,10,-1,-1
10383,40,143,hit,no,40,10383,35,-1,-1
10384,40,144,hit,no,40,10384,0,-1,-1
10385,40,145,hit,no,40,10385,0,-1,-1
10386,40,146,hit,no,40,10386,10,-1,-1
10387,40,147,hit,no,40,10387,36,-1,-1
10388,40,148,hit,no,40,10388,0,-1,-1
10389,40,149,hit,no,40,10389,0,-1,-1
10390,40,150,hit,no,40,10390,10,-1,-1
10391,40,151,hit,no,40,10391,37,-1,-1
10392,40,152,hit,no,40,10392,0,-1,-1
10393,40,153,hit,no,40,10393,0,-1,-1
10394,40,154,hit,no,40,10394,10,-1,-1
10395,40,155,hit,no,40,10395,38,-1,-1
10396,40,156,hit,no,40,10396,0,-1,-1
10397,40,157,hit,no,40,10397,0,-1,-1
10398,40,158,hit,no,40,10398,10,-1,-1
10399,40,159,hit,no,40,10399,39,-1,-1
10400,40,160,hit,no,40,10400,0,-1,-1
10401,40,161,hit,no,40,10401,0,-1,-1
10402,40,162,hit,no,40,10402,10,-1,-1
10403,40,163,hit,no,40,10403,40,-1,-1
10404,40,164,hit,no,40,10404,0,-1,-1
10405,40,165,hit,no,40,10405,0,-1,-1
10406,40,166,hit,no,40,10406,10,-1,-1
10407,40,167,hit,no,40,10407,41,-1,-1
10408,40,168,hit,no,40,10408,0,-1,-1
10409,40,169,hit,no,40,10409,0,-1,-1
10410,40,170,hit,no,40,10410,10,-1,-1
10411,40,171,hit,no,40,10411,42,-1,-1
10412,40,172,hit,no,40,10412,0,-1,-1
10413,40,173,hit,no,40,10413,0,-1,-1
10414,40,174,hit,no,40,10414,10,-1,-1
10415,40,175,hit,no,40,10415,43,-1,-1
10416,40,176,hit,no,40,10416,0,-1,-1
10417,40,177,hit,no,40,10417,0,-1,-1
10418,40,178,hit,no,40,10418,10,-1,-1
10419,40,179,hit,no,40,10419,44,-1,-1
10420,40,180,hit,no,40,10420,0,-1,-1
10421,40,181,hit,no,40,10421,0,-1,-1
10422,40,182,hit,no,40,10422,10,-1,-1
10423,40,183,hit,no,40,10423,45,-1,-1
10424,40,184,hit,no,40,10424,0,-1,-1
10425,40,185,hit,no,40,10425,0,-1,-1
10426,40,186,hit,no,40,10426,10,-1,-1
10427,40,187,hit,no,40,10427,46,-1,-1
10428,40,188,hit,no,40,10428,0,-1,-1
10429,40,189,hit,no,40,10429,0,-1,-1
10430,40,190,hit,no,40,10430,10,-1,-1
10431,40,191,hit,no,40,10431,47,-1,-1
10432,40,192,hit,no,40,10432,0,-1,-1
10433,40,193,hit,no,40,10433,0,-1,-1
10434,40,194,hit,no,40,10434,10,-1,-1
10435,40,195,hit,no,40,10435,48,-1,-1
10436,40,196,hit,no,40,10436,0,-1,-1
10437,40,197,hit,no,40,10437,0,-1,-1
10438,40,198,hit,no,40,10438,10,-1,-1
10439,40,199,hit,no,40,10439,49,-1,-1
10440,40,200,hit,no,40,10440,0,-1,-1
10441,40,201,hit,no,40,10441,0,-1,-1
10442,40,202,hit,no,40,10442,10,-1,-1
10443,40,203,hit,no,40,10443,50,-1,-1
10444,40,204,hit,no,40,10444,0,-1,-1
10445,40,205,hit,no,40,10445,0,-1,-1
10446,40,206,hit,no,40,10446,10,-1,-1
10447,40,207,hit,no,40,10447,51,-1,-1
10448,40,208,hit,no,40,10448,0,-1,-1
10449,40,209,hit,no,40,10449,0,-1,-1
10450,40,210,hit,no,40,10450,10,-1,-1
10451,40,211,hit,no,40,10451,52,-1,-1
10452,40,212,hit,no,40,10452,0,-1,-1
10453,40,213,hit,no,40,10453,0,-1,-1
10454,40,214,hit,no,40,10454,10,-1,-1
10455,40,215,hit,no,40,10455,53,-1,-1
10456,40,216,hit,no,40,10456,0,-1,-1
10457,40,217,hit,no,40,10457,0,-1,-1
10458,40,218,hit,no,40,10458,10,-1,-1
10459,40,219,hit,no,40,10459,54,-1,-1
10460,40,220,hit,no,40,10460,0,-1,-1
10461,40,221,hit,no,40,10461,0,-1,-1
10462,40,222,hit,no,40,10462,10,-1,-1
10463,40,223,hit,no,40,10463,55,-1,-1
10464,40,224,hit,no,40,10464,0,-1,-1
10465,40,225,hit,no,40,10465,0,-1,-1
10466,40,226,hit,no,40,10466,10,-1,-1
10467,40,227,hit,no,40,10467,56,-1,-1
10468,40,228,hit,no,40,10468,0,-1,-1
10469,40,229,hit,no,40,10469,0,-1,-1
10470,40,230,hit,no,40,10470,10,-1,-1
10471,40,231,hit,no,40,10471,57,-1,-1
10472,40,232,hit,no,40,10472,0,-1,-1
10473,40,233,hit,no,40,10473,0,-1,-1
10474,40,234,hit,no,40,10474,10,-1,-1
10475,40,235,hit,no,40,10475,58,-1,-1
10476,40,236,hit,no,40,10476,0,-1,-1
10477,40,237,hit,no,40,10477,0,-1,-1
10478,40,238,hit,no,40,10478,10,-1,-1
10479,40,239,hit,no,40,10479,59,-1,-1
10480,40,240,hit,no,40,10480,0,-1,-1
10481,40,241,hit,no,40,10481,0,-1,-1
10482,40,242,hit,no,40,10482,10,-1,-1
10483,40,243,hit,no,40,10483,60,-1,-1
10484,40,244,hit,no,40,10484,0,-1,-1
10485,40,245,hit,no,40,10485,0,-1,-1
10486,40,246,hit,no,40,10486,10,-1,-1
10487,40,247,hit,no,40,10487,61,-1,-1
10488,40,248,hit,no,40,10488,0,-1,-1
10489,40,249,hit,no,40,10489,0,-1,-1
10490,40,250,hit,no,40,10490,10,-1,-1
10491,40,251,hit,no,40,10491,62,-1,-1
10492,40,252,hit,no,40,10492,0,-1,-1
10493,40,253,hit,no,40,10493,0,-1,-1
10494,40,254,hit,no,40,10494,10,-1,-1
10495,40,255,hit,no,40,10495,63,-1,-1
10496,41,0,miss,yes,41,10496,0,-1,-1
10497,41,1,hit,no,41,10497,0,-1,-1
10498,41,2,hit,no,41,10498,10,-1,-1
10499,41,3,hit,no,41,10499,64,-1,-1
10500,41,4,hit,no,41,10500,0,-1,-1
10501,41,5,hit,no,41,10501,0,-1,-1
10502,41,6,hit,no,41,10502,10,-1,-1
10503,41,7,hit,no,41,10503,65,-1,-1
10504,41,8,hit,no,41,10504,0,-1,-1
10505,41,9,hit,no,41,10505,0,-1,-1
10506,41,10,hit,no,41,10506,10,-1,-1
10507,41,11,hit,no,41,10507,66,-1,-1
10508,41,12,hit,no,41,10508,0,-1,-1
10509,41,13,hit,no,41,10509,0,-1,-1
10510,41,14,hit,no,41,10510,10,-1,-1
10511,41,15,hit,no,41,10511,67,-1,-1
10512,41,16,hit,no,41,10512,0,-1,-1
10513,41,17,hit,no,41,10513,0,-1,-1
10514,41,18,hit,no,41,10514,10,-1,-1
10515,41,19,hit,no,41,10515,68,-1,-1
10516,41,20,hit,no,41,10516,0,-1,-1
10517,41,21,hit,no,41,10517,0,-1,-1
10518,41,22,hit,no,41,10518,10,-1,-1
10519,41,23,hit,no,41,10519,69,-1,-1
10520,41,24,hit,no,41,10520,0,-1,-1
10521,41,25,hit,no,41,10521,0,-1,-1
10522,41,26,hit,no,41,10522,10,-1,-1
10523,41,27,hit,no,41,10523,70,-1,-1
10524,41,28,hit,no,41,10524,0,-1,-1
10525,41,29,hit,no,41,10525,0,-1,-1
10526,41,30,hit,no,41,10526,10,-1,-1
10527,41,31,hit,no,41,10527,71,-1,-1
10528,41,32,hit,no,41,10528,0,-1,-1
10529,41,33,hit,no,41,10529,0,-1,-1
10530,41,34,hit,no,41,10530,10,-1,-1
10531,41,35,hit,no,41,10531,72,-1,-1
10532,41,36,hit,no,41,10532,0,-1,-1
10533,41,37,hit,no,41,10533,0,-1,-1
10534,41,38,hit,no,41,10534,10,-1,-1
10535,41,39,hit,no,41,10535,73,-1,-1
10536,41,40,hit,no,41,10536,0,-1,-1
10537,41,41,hit,no,41,10537,0,-1,-1
10538,41,42,hit,no,41,10538,10,-1,-1
10539,41,43,hit,no,41,10539,74,-1,-1
10540,41,44,hit,no,41,10540,0,-1,-1
10541,41,45,hit,no,41,10541,0,-1,-1
10542,41,46,hit,no,41,10542,10,-1,-1
10543,41,47,hit,no,41,10543,75,-1,-1
10544,41,48,hit,no,41,10544,0,-1,-1
10545,41,49,hit,no,41,10545,0,-1,-1
10546,41,50,hit,no,41,10546,10,-1,-1
10547,41,51,hit,no,41,10547,76,-1,-1
10548,41,52,hit,no,41,10548,0,-1,-1
10549,41,53,hit,no,41,10549,0,-1,-1
10550,41,54,hit,no,41,10550,10,-1,-1
10551,41,55,hit,no,41,10551,77,-1,-1
10552,41,56,hit,no,41,10552,0,-1,-1
10553,41,57,hit,no,41,10553,0,-1,-1
10554,41,58,hit,no,41,10554,10,-1,-1
10555,41,59,hit,no,41,10555,78,-1,-1
10556,41,60,hit,no,41,10556,0,-1,-1
10557,41,61,hit,no,41,10557,0,-1,-1
10558,41,62,hit,no,41,10558,10,-1,-1
10559,41,63,hit,no,41,10559,79,-1,-1
10560,41,64,hit,no,41,10560,0,-1,-1
10561,41,65,hit,no,41,10561,0,-1,-1
10562,41,66,hit,no,41,10562,10,-1,-1
10563,41,67,hit,no,41,10563,80,-1,-1
10564,41,68,hit,no,41,10564,0,-1,-1
10565,41,69,hit,no,41,10565,0,-1,-1
10566,41,70,hit,no,41,10566,10,-1,-1
10567,41,71,hit,no,41,10567,81,-1,-1
10568,41,72,hit,no,41,10568,0,-1,-1
10569,41,73,hit,no,41,10569,0,-1,-1
10570,41,74,hit,no,41,10570,10,-1,-1
10571,41,75,hit,no,41,10571,82,-1,-1
10572,41,76,hit,no,41,10572,0,-1,-1
10573,41,77,hit,no,41,10573,0,-1,-1
10574,41,78,hit,no,41,10574,10,-1,-1
10575,41,79,hit,no,41,10575,83,-1,-1
10576,41,80,hit,no,41,10576,0,-1,-1
10577,41,81,hit,no,41,10577,0,-1,-1
10578,41,82,hit,no,41,10578,10,-1,-1
10579,41,83,hit,no,41,10579,84,-1,-1
10580,41,84,hit,no,41,10580,0,-1,-1
10581,41,85,hit,no,41,10581,0,-1,-1
10582,41,86,hit,no,41,10582,10,-1,-1
10583,41,87,hit,no,41,10583,85,-1,-1
10584,41,88,hit,no,41,10584,0,-1,-1
10585,41,89,hit,no,41,10585,0,-1,-1
10586,41,90,hit,no,41,10586,10,-1,-1
10587,41,91,hit,no,41,10587,86,-1,-1
10588,41,92,hit,no,41,10588,0,-1,-1
10589,41,93,hit,no,41,10589,0,-1,-1
10590,41,94,hit,no,41,10590,10,-1,-1
10591,41,95,hit,no,41,10591,87,-1,-1
10592,41,96,hit,no,41,10592,0,-1,-1
10593,41,97,hit,no,41,10593,0,-1,-1
10594,41,98,hit,no,41,10594,10,-1,-1
10595,41,99,hit,no,41,10595,88,-1,-1
10596,41,100,hit,no,41,10596,0,-1,-1
10597,41,101,hit,no,41,10597,0,-1,-1
10598,41,102,hit,no,41,10598,10,-1,-1
10599,41,103,hit,no,41,10599,89,-1,-1
10600,41,104,hit,no,41,10600,0,-1,-1
10601,41,105,hit,no,41,10601,0,-1,-1
10602,41,106,hit,no,41,10602,10,-1,-1
10603,41,107,hit,no,41,10603,90,-1,-1
10604,41,108,hit,no,41,10604,0,-1,-1
10605,41,109,hit,no,41,10605,0,-1,-1
10606,41,110,hit,no,41,10606,10,-1,-1
10607,41,111,hit,no,41,10607,91,-1,-1
10608,41,112,hit,no,41,10608,0,-1,-1
10609,41,113,hit,no,41,10609,0,-1,-1
10610,41,114,hit,no,41,10610,10,-1,-1
10611,41,115,hit,no,41,10611,92,-1,-1
10612,41,116,hit,no,41,10612,0,-1,-1
10613,41,117,hit,no,41,10613,0,-1,-1
10614,41,118,hit,no,41,10614,10,-1,-1
10615,41,119,hit,no,41,10615,93,-1,-1
10616,41,120,hit,no,41,10616,0,-1,-1
10617,41,121,hit,no,41,10617,0,-1,-1
10618,41,122,hit,no,41,10618,10,-1,-1
10619,41,123,hit,no,41,10619,94,-1,-1
10620,41,124,hit,no,41,10620,0,-1,-1
10621,41,125,hit,no,41,10621,0,-1,-1
10622,41,126,hit,no,41,10622,10,-1,-1
10623,41,127,hit,no,41,10623,95,-1,-1
10624,41,128,hit,no,41,10624,0,-1,-1
10625,41,129,hit,no,41,10625,0,-1,-1
10626,41,130,hit,no,41,10626,10,-1,-1
10627,41,131,hit,no,41,10627,96,-1,-1
10628,41,132,hit,no,41,10628,0,-1,-1
10629,41,133,hit,no,41,10629,0,-1,-1
10630,41,134,hit,no,41,10630,10,-1,-1
10631,41,135,hit,no,41,10631,97,-1,-1
10632,41,136,hit,no,41,10632,0,-1,-1
10633,41,137,hit,no,41,10633,0,-1,-1
10634,41,138,hit,no,41,10634,10,-1,-1
10635,41,139,hit,no,41,10635,98,-1,-1
10636,41,140,hit,no,41,10636,0,-1,-1
10637,41,141,hit,no,41,10637,0,-1,-1
10638,41,142,hit,no,41,10638,10,-1,-1
10639,41,143,hit,no,41,10639,99,-1,-1
10640,41,144,hit,no,41,10640,0,-1,-1
10641,41,145,hit,no,41,10641,0,-1,-1
10642,41,146,hit,no,41,10642,10,-1,-1
10643,41,147,hit,no,41,10643,100,-1,-1
10644,41,148,hit,no,41,10644,0,-1,-1
10645,41,149,hit,no,41,10645,0,-1,-1
10646,41,150,hit,no,41,10646,10,-1,-1
10647,41,151,hit,no,41,10647,101,-1,-1
10648,41,152,hit,no,41,10648,0,-1,-1
10649,41,153,hit,no,41,10649,0,-1,-1
10650,41,154,hit,no,41,10650,10,-1,-1
10651,41,155,hit,no,41,10651,102,-1,-1
10652,41,156,hit,no,41,10652,0,-1,-1
10653,41,157,hit,no,41,10653,0,-1,-1
10654,41,158,hit,no,41,10654,10,-1,-1
10655,41,159,hit,no,41,10655,103,-1,-1
10656,41,160,hit,no,41,10656,0,-1,-1
10657,41,161,hit,no,41,10657,0,-1,-1
10658,41,162,hit,no,41,10658,10,-1,-1
10659,41,163,hit,no,41,10659,104,-1,-1
10660,41,164,hit,no,41,10660,0,-1,-1
10661,41,165,hit,no,41,10661,0,-1,-1
10662,41,166,hit,no,41,10662,10,-1,-1
10663,41,167,hit,no,41,10663,105,-1,-1
10664,41,168,hit,no,41,10664,0,-1,-1
10665,41,169,hit,no,41,10665,0,-1,-1
10666,41,170,hit,no,41,10666,10,-1,-1
10667,41,171,hit,no,41,10667,106,-1,-1
10668,41,172,hit,no,41,10668,0,-1,-1
10669,41,173,hit,no,41,10669,0,-1,-1
10670,41,174,hit,no,41,10670,10,-1,-1
10671,41,175,hit,no,41,10671,107,-1,-1
10672,41,176,hit,no,41,10672,0,-1,-1
10673,41,177,hit,no,41,10673,0,-1,-1
10674,41,178,hit,no,41,10674,10,-1,-1
10675,41,179,hit,no,41,10675,108,-1,-1
10676,41,180,hit,no,41,10676,0,-1,-1
10677,41,181,hit,no,41,10677,0,-1,-1
10678,41,182,hit,no,41,10678,10,-1,-1
10679,41,183,hit,no,41,10679,109,-1,-1
10680,41,184,hit,no,41,10680,0,-1,-1
10681,41,185,hit,no,41,10681,0,-1,-1
10682,41,186,hit,no,41,10682,10,-1,-1
10683,41,187,hit,no,41,10683,110,-1,-1
10684,41,188,hit,no,41,10684,0,-1,-1
10685,41,189,hit,no,41,10685,0,-1,-1
10686,41,190,hit,no,41,10686,10,-1,-1
10687,41,191,hit,no,41,10687,111,-1,-1
10688,41,192,hit,no,41,10688,0,-1,-1
10689,41,193,hit,no,41,10689,0,-1,-1
10690,41,194,hit,no,41,10690,10,-1,-1
10691,41,195,hit,no,41,10691,112,-1,-1
10692,41,196,hit,no,41,10692,0,-1,-1
10693,41,197,hit,no,41,10693,0,-1,-1
10694,41,198,hit,no,41,10694,10,-1,-1
10695,41,199,hit,no,41,10695,113,-1,-1
10696,41,200,hit,no,41,10696,0,-1,-1
10697,41,201,hit,no,41,10697,0,-1,-1
10698,41,202,hit,no,41,10698,10,-1,-1
10699,41,203,hit,no,41,10699,114,-1,-1
10700,41,204,hit,no,41,10700,0,-1,-1
10701,41,205,hit,no,41,10701,0,-1,-1
10702,41,206,hit,no,41,10702,10,-1,-1
10703,41,207,hit,no,41,10703,115,-1,-1
10704,41,208,hit,no,41,10704,0,-1,-1
10705,41,209,hit,no,41,10705,0,-1,-1
10706,41,210,hit,no,41,10706,10,-1,-1
10707,41,211,hit,no,41,10707,116,-1,-1
10708,41,212,hit,no,41,10708,0,-1,-1
10709,41,213,hit,no,41,10709,0,-1,-1
10710,41,214,hit,no,41,10710,10,-1,-1
10711,41,215,hit,no,41,10711,117,-1,-1
10712,41,216,hit,no,41,10712,0,-1,-1
10713,41,217,hit,no,41,10713,0,-1,-1
10714,41,218,hit,no,41,10714,10,-1,-1
10715,41,219,hit,no,41,10715,118,-1,-1
10716,41,220,hit,no,41,10716,0,-1,-1
10717,41,221,hit,no,41,10717,0,-1,-1
10718,41,222,hit,no,41,10718,10,-1,-1
10719,41,223,hit,no,41,10719,119,-1,-1
10720,41,224,hit,no,41,10720,0,-1,-1
10721,41,225,hit,no,41,10721,0,-1,-1
10722,41,226,hit,no,41,10722,10,-1,-1
10723,41,227,hit,no,41,10723,120,-1,-1
10724,41,228,hit,no,41,10724,0,-1,-1
10725,41,229,hit,no,41,10725,0,-1,-1
10726,41,230,hit,no,41,10726,10,-1,-1
10727,41,231,hit,no,41,10727,121,-1,-1
10728,41,232,hit,no,41,10728,0,-1,-1
10729,41,233,hit,no,41,10729,0,-1,-1
10730,41,234,hit,no,41,10730,10,-1,-1
10731,41,235,hit,no,41,10731,122,-1,-1
10732,41,236,hit,no,41,10732,0,-1,-1
10733,41,237,hit,no,41,10733,0,-1,-1
10734,41,238,hit,no,41,10734,10,-1,-1
10735,41,239,hit,no,41,10735,123,-1,-1
10736,41,240,hit,no,41,10736,0,-1,-1
10737,41,241,hit,no,41,10737,0,-1,-1
10738,41,242,hit,no,41,10738,10,-1,-1
10739,41,243,hit,no,41,10739,124,-1,-1
10740,41,244,hit,no,41,10740,0,-1,-1
10741,41,245,hit,no,41,10741,0,-1,-1
10742,41,246,hit,no,41,10742,10,-1,-1
10743,41,247,hit,no,41,10743,125,-1,-1
10744,41,248,hit,no,41,10744,0,-1,-1
10745,41,249,hit,no,41,10745,0,-1,-1
10746,41,250,hit,no,41,10746,10,-1,-1
10747,41,251,hit,no,41,10747,126,-1,-1
10748,41,252,hit,no,41,10748,0,-1,-1
10749,41,253,hit,no,41,10749,0,-1,-1
10750,41,254,hit,no,41,10750,10,-1,-1
10751,41,255,hit,no,41,10751,127,-1,-1
10752,42,0,miss,yes,42,10752,0,-1,-1
10753,42,1,hit,no,42,10753,0,-1,-1
10754,42,2,hit,no,42,10754,10,-1,-1
10755,42,3,hit,no,42,10755,-128,-1,-1
10756,42,4,hit,no,42,10756,0,-1,-1
10757,42,5,hit,no,42,10757,0,-1,-1
10758,42,6,hit,no,42,10758,10,-1,-1
10759,42,7,hit,no,42,10759,-127,-1,-1
10760,42,8,hit,no,42,10760,0,-1,-1
10761,42,9,hit,no,42,10761,0,-1,-1
10762,42,10,hit,no,42,10762,10,-1,-1
10763,42,11,hit,no,42,10763,-126,-1,-1
10764,42,12,hit,no,42,10764,0,-1,-1
10765,42,13,hit,no,42,10765,0,-1,-1
10766,42,14,hit,no,42,10766,10,-1,-1
10767,42,15,hit,no,42,10767,-125,-1,-1
10768,42,16,hit,no,42,10768,0,-1,-1
10769,42,17,hit,no,42,10769,0,-1,-1
10770,42,18,hit,no,42,10770,10,-1,-1
10771,42,19,hit,no,42,10771,-124,-1,-1
10772,42,20,hit,no,42,10772,0,-1,-1
10773,42,21,hit,no,42,10773,0,-1,-1
10774,42,22,hit,no,42,10774,10,-1,-1
10775,42,23,hit,no,42,10775,-123,-1,-1
10776,42,24,hit,no,42,10776,0,-1,-1
10777,42,25,hit,no,42,10777,0,-1,-1
10778,42,26,hit,no,42,10778,10,-1,-1
10779,42,27,hit,no,42,10779,-122,-1,-1
10780,42,28,hit,no,42,10780,0,-1,-1
10781,42,29,hit,no,42,10781,0,-1,-1
10782,42,30,hit,no,42,10782,10,-1,-1
10783,42,31,hit,no,42,10783,-121,-1,-1
10784,42,32,hit,no,42,10784,0,-1,-1
10785,42,33,hit,no,42,10785,0,-1,-1
10786,42,34,hit,no,42,10786,10,-1,-1
10787,42,35,hit,no,42,10787,-120,-1,-1
10788,42,36,hit,no,42,10788,0,-1,-1
10789,42,37,hit,no,42,10789,0,-1,-1
10790,42,38,hit,no,42,10790,10,-1,-1
10791,42,39,hit,no,42,10791,-119,-1,-1
10792,42,40,hit,no,42,10792,0,-1,-1
10793,42,41,hit,no,42,10793,0,-1,-1
10794,42,42,hit,no,42,10794,10,-1,-1
